LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,ParameterList
4001,Jul,23,19:25:20,elk-anis-test,gravwell_simple_relay,1347,"2021-07-23T19:25:20Z ingest/muxer.go:1388 INFO Connection to pipe:///opt/gravwell/comms/pipe established, completing negotiation & requesting approval to ingest",32bbe5a9,"<*> <*> INFO Connection to pipe:///opt/gravwell/comms/pipe established, completing negotiation & requesting approval to ingest",['2021-07-23T19:25:20Z ingest/muxer.go:1388']
4002,Jul,23,19:25:20,elk-anis-test,gravwell_simple_relay,1347,2021-07-23T19:25:20Z ingest/muxer.go:1436 INFO Successfully connected to pipe:///opt/gravwell/comms/pipe with ingest OK,95afb8e9,<*> <*> INFO Successfully connected to pipe:///opt/gravwell/comms/pipe with ingest OK,['2021-07-23T19:25:20Z ingest/muxer.go:1436']
4003,Jul,23,19:25:20,elk-anis-test,gravwell_simple_relay,1347,2021-07-23T19:25:20Z ingest/muxer.go:1015 INFO connected to pipe:///opt/gravwell/comms/pipe,c908e427,<*> <*> INFO connected to pipe:///opt/gravwell/comms/pipe,['2021-07-23T19:25:20Z ingest/muxer.go:1015']
4004,Jul,23,19:25:20,elk-anis-test,gravwell_simple_relay,1347,2021-07-23T19:25:20Z ingest/muxer.go:714 INFO Ingester simplerelay has gone hot,096b9bb7,<*> <*> INFO Ingester <*> has gone hot,"['2021-07-23T19:25:20Z ingest/muxer.go:714', 'simplerelay']"
4005,Jul,23,19:25:20,elk-anis-test,gravwell_simple_relay,1347,"2021-07-23T19:25:20Z SimpleRelay/simple.go:149 FATAL Failed to listen on ""0.0.0.0:514"" via udp for syslogudp: listen udp 0.0.0.0:514: bind: address already in use",72e824f5,"<*> SimpleRelay/simple.go:149 FATAL Failed to listen on ""<*>:514"" via udp for syslogudp: listen udp <*>:514: bind: address already in use","['2021-07-23T19:25:20Z', '0.0.0.0', '0.0.0.0']"
4006,Jul,23,19:25:20,elk-anis-test,systemd,1,gravwell_simple_relay.service: Succeeded.,b9561a7b,gravwell_simple_relay.service: Succeeded.,[]
4007,Jul,23,19:25:20,elk-anis-test,systemd,1,"gravwell_simple_relay.service: Service RestartSec=100ms expired, scheduling restart.",81cb2bdb,"gravwell_simple_relay.service: Service RestartSec=100ms expired, scheduling restart.",[]
4008,Jul,23,19:25:20,elk-anis-test,systemd,1,"gravwell_simple_relay.service: Scheduled restart job, restart counter is at 3.",b95415d4,"gravwell_simple_relay.service: Scheduled restart job, restart counter is at <*>",['3.']
4009,Jul,23,19:25:20,elk-anis-test,systemd,1,Stopped Gravwell Log Relay Service.,942f17ea,Stopped Gravwell Log Relay Service.,[]
4010,Jul,23,19:25:20,elk-anis-test,systemd,1,Started Gravwell Log Relay Service.,2c6ce340,Started Gravwell <*> <*> Service.,['Log Relay']
4011,Jul,23,19:25:20,elk-anis-test,gravwell_simple_relay,1359,2021-07-23T19:25:20Z ingest/muxer.go:1370 INFO Initializing connection to pipe:///opt/gravwell/comms/pipe,d80cd549,<*> <*> INFO Initializing connection to pipe:///opt/gravwell/comms/pipe,['2021-07-23T19:25:20Z ingest/muxer.go:1370']
4012,Jul,23,19:25:20,elk-anis-test,gravwell_simple_relay,1359,"2021-07-23T19:25:20Z ingest/muxer.go:1388 INFO Connection to pipe:///opt/gravwell/comms/pipe established, completing negotiation & requesting approval to ingest",32bbe5a9,"<*> <*> INFO Connection to pipe:///opt/gravwell/comms/pipe established, completing negotiation & requesting approval to ingest",['2021-07-23T19:25:20Z ingest/muxer.go:1388']
4013,Jul,23,19:25:20,elk-anis-test,gravwell_simple_relay,1359,2021-07-23T19:25:20Z ingest/muxer.go:1436 INFO Successfully connected to pipe:///opt/gravwell/comms/pipe with ingest OK,95afb8e9,<*> <*> INFO Successfully connected to pipe:///opt/gravwell/comms/pipe with ingest OK,['2021-07-23T19:25:20Z ingest/muxer.go:1436']
4014,Jul,23,19:25:20,elk-anis-test,gravwell_simple_relay,1359,2021-07-23T19:25:20Z ingest/muxer.go:1015 INFO connected to pipe:///opt/gravwell/comms/pipe,c908e427,<*> <*> INFO connected to pipe:///opt/gravwell/comms/pipe,['2021-07-23T19:25:20Z ingest/muxer.go:1015']
4015,Jul,23,19:25:20,elk-anis-test,gravwell_simple_relay,1359,2021-07-23T19:25:20Z ingest/muxer.go:714 INFO Ingester simplerelay has gone hot,096b9bb7,<*> <*> INFO Ingester <*> has gone hot,"['2021-07-23T19:25:20Z ingest/muxer.go:714', 'simplerelay']"
4016,Jul,23,19:25:20,elk-anis-test,gravwell_simple_relay,1359,"2021-07-23T19:25:20Z SimpleRelay/simple.go:149 FATAL Failed to listen on ""0.0.0.0:514"" via udp for syslogudp: listen udp 0.0.0.0:514: bind: address already in use",72e824f5,"<*> SimpleRelay/simple.go:149 FATAL Failed to listen on ""<*>:514"" via udp for syslogudp: listen udp <*>:514: bind: address already in use","['2021-07-23T19:25:20Z', '0.0.0.0', '0.0.0.0']"
4017,Jul,23,19:25:20,elk-anis-test,systemd,1,gravwell_simple_relay.service: Succeeded.,b9561a7b,gravwell_simple_relay.service: Succeeded.,[]
4018,Jul,23,19:25:20,elk-anis-test,systemd,1,"gravwell_simple_relay.service: Service RestartSec=100ms expired, scheduling restart.",81cb2bdb,"gravwell_simple_relay.service: Service RestartSec=100ms expired, scheduling restart.",[]
4019,Jul,23,19:25:20,elk-anis-test,systemd,1,"gravwell_simple_relay.service: Scheduled restart job, restart counter is at 4.",b95415d4,"gravwell_simple_relay.service: Scheduled restart job, restart counter is at <*>",['4.']
4020,Jul,23,19:25:20,elk-anis-test,systemd,1,Stopped Gravwell Log Relay Service.,942f17ea,Stopped Gravwell Log Relay Service.,[]
4021,Jul,23,19:25:20,elk-anis-test,systemd,1,Started Gravwell Log Relay Service.,2c6ce340,Started Gravwell <*> <*> Service.,['Log Relay']
4022,Jul,23,19:25:20,elk-anis-test,gravwell_simple_relay,1371,2021-07-23T19:25:20Z ingest/muxer.go:1370 INFO Initializing connection to pipe:///opt/gravwell/comms/pipe,d80cd549,<*> <*> INFO Initializing connection to pipe:///opt/gravwell/comms/pipe,['2021-07-23T19:25:20Z ingest/muxer.go:1370']
4023,Jul,23,19:25:20,elk-anis-test,gravwell_simple_relay,1371,"2021-07-23T19:25:20Z ingest/muxer.go:1388 INFO Connection to pipe:///opt/gravwell/comms/pipe established, completing negotiation & requesting approval to ingest",32bbe5a9,"<*> <*> INFO Connection to pipe:///opt/gravwell/comms/pipe established, completing negotiation & requesting approval to ingest",['2021-07-23T19:25:20Z ingest/muxer.go:1388']
4024,Jul,23,19:25:20,elk-anis-test,gravwell_simple_relay,1371,2021-07-23T19:25:20Z ingest/muxer.go:1436 INFO Successfully connected to pipe:///opt/gravwell/comms/pipe with ingest OK,95afb8e9,<*> <*> INFO Successfully connected to pipe:///opt/gravwell/comms/pipe with ingest OK,['2021-07-23T19:25:20Z ingest/muxer.go:1436']
4025,Jul,23,19:25:20,elk-anis-test,gravwell_simple_relay,1371,2021-07-23T19:25:20Z ingest/muxer.go:714 INFO Ingester simplerelay has gone hot,096b9bb7,<*> <*> INFO Ingester <*> has gone hot,"['2021-07-23T19:25:20Z ingest/muxer.go:714', 'simplerelay']"
4026,Jul,23,19:25:20,elk-anis-test,gravwell_simple_relay,1371,2021-07-23T19:25:20Z ingest/muxer.go:1015 INFO connected to pipe:///opt/gravwell/comms/pipe,c908e427,<*> <*> INFO connected to pipe:///opt/gravwell/comms/pipe,['2021-07-23T19:25:20Z ingest/muxer.go:1015']
4027,Jul,23,19:25:20,elk-anis-test,gravwell_simple_relay,1371,"2021-07-23T19:25:20Z SimpleRelay/simple.go:149 FATAL Failed to listen on ""0.0.0.0:514"" via udp for syslogudp: listen udp 0.0.0.0:514: bind: address already in use",72e824f5,"<*> SimpleRelay/simple.go:149 FATAL Failed to listen on ""<*>:514"" via udp for syslogudp: listen udp <*>:514: bind: address already in use","['2021-07-23T19:25:20Z', '0.0.0.0', '0.0.0.0']"
4028,Jul,23,19:25:20,elk-anis-test,systemd,1,gravwell_simple_relay.service: Succeeded.,b9561a7b,gravwell_simple_relay.service: Succeeded.,[]
4029,Jul,23,19:25:21,elk-anis-test,systemd,1,"gravwell_simple_relay.service: Service RestartSec=100ms expired, scheduling restart.",81cb2bdb,"gravwell_simple_relay.service: Service RestartSec=100ms expired, scheduling restart.",[]
4030,Jul,23,19:25:21,elk-anis-test,systemd,1,"gravwell_simple_relay.service: Scheduled restart job, restart counter is at 5.",b95415d4,"gravwell_simple_relay.service: Scheduled restart job, restart counter is at <*>",['5.']
4031,Jul,23,19:25:21,elk-anis-test,systemd,1,Stopped Gravwell Log Relay Service.,942f17ea,Stopped Gravwell Log Relay Service.,[]
4032,Jul,23,19:25:21,elk-anis-test,systemd,1,Started Gravwell Log Relay Service.,2c6ce340,Started Gravwell <*> <*> Service.,['Log Relay']
4033,Jul,23,19:25:21,elk-anis-test,gravwell_simple_relay,1383,2021-07-23T19:25:21Z ingest/muxer.go:1370 INFO Initializing connection to pipe:///opt/gravwell/comms/pipe,d80cd549,<*> <*> INFO Initializing connection to pipe:///opt/gravwell/comms/pipe,['2021-07-23T19:25:21Z ingest/muxer.go:1370']
4034,Jul,23,19:25:21,elk-anis-test,gravwell_simple_relay,1383,"2021-07-23T19:25:21Z ingest/muxer.go:1388 INFO Connection to pipe:///opt/gravwell/comms/pipe established, completing negotiation & requesting approval to ingest",32bbe5a9,"<*> <*> INFO Connection to pipe:///opt/gravwell/comms/pipe established, completing negotiation & requesting approval to ingest",['2021-07-23T19:25:21Z ingest/muxer.go:1388']
4035,Jul,23,19:25:21,elk-anis-test,gravwell_simple_relay,1383,2021-07-23T19:25:21Z ingest/muxer.go:1436 INFO Successfully connected to pipe:///opt/gravwell/comms/pipe with ingest OK,95afb8e9,<*> <*> INFO Successfully connected to pipe:///opt/gravwell/comms/pipe with ingest OK,['2021-07-23T19:25:21Z ingest/muxer.go:1436']
4036,Jul,23,19:25:21,elk-anis-test,gravwell_simple_relay,1383,2021-07-23T19:25:21Z ingest/muxer.go:1015 INFO connected to pipe:///opt/gravwell/comms/pipe,c908e427,<*> <*> INFO connected to pipe:///opt/gravwell/comms/pipe,['2021-07-23T19:25:21Z ingest/muxer.go:1015']
4037,Jul,23,19:25:21,elk-anis-test,gravwell_simple_relay,1383,2021-07-23T19:25:21Z ingest/muxer.go:714 INFO Ingester simplerelay has gone hot,096b9bb7,<*> <*> INFO Ingester <*> has gone hot,"['2021-07-23T19:25:21Z ingest/muxer.go:714', 'simplerelay']"
4038,Jul,23,19:25:21,elk-anis-test,gravwell_simple_relay,1383,"2021-07-23T19:25:21Z SimpleRelay/simple.go:149 FATAL Failed to listen on ""0.0.0.0:514"" via udp for syslogudp: listen udp 0.0.0.0:514: bind: address already in use",72e824f5,"<*> SimpleRelay/simple.go:149 FATAL Failed to listen on ""<*>:514"" via udp for syslogudp: listen udp <*>:514: bind: address already in use","['2021-07-23T19:25:21Z', '0.0.0.0', '0.0.0.0']"
4039,Jul,23,19:25:21,elk-anis-test,systemd,1,gravwell_simple_relay.service: Succeeded.,b9561a7b,gravwell_simple_relay.service: Succeeded.,[]
4040,Jul,23,19:25:21,elk-anis-test,systemd,1,"gravwell_simple_relay.service: Service RestartSec=100ms expired, scheduling restart.",81cb2bdb,"gravwell_simple_relay.service: Service RestartSec=100ms expired, scheduling restart.",[]
4041,Jul,23,19:25:21,elk-anis-test,systemd,1,"gravwell_simple_relay.service: Scheduled restart job, restart counter is at 6.",b95415d4,"gravwell_simple_relay.service: Scheduled restart job, restart counter is at <*>",['6.']
4042,Jul,23,19:25:21,elk-anis-test,systemd,1,Stopped Gravwell Log Relay Service.,942f17ea,Stopped Gravwell Log Relay Service.,[]
4043,Jul,23,19:25:21,elk-anis-test,systemd,1,gravwell_simple_relay.service: Start request repeated too quickly.,a521df2d,gravwell_simple_relay.service: Start request repeated too quickly.,[]
4044,Jul,23,19:25:21,elk-anis-test,systemd,1,gravwell_simple_relay.service: Failed with result 'start-limit-hit'.,3d3f2e7d,gravwell_simple_relay.service: Failed with result 'start-limit-hit'.,[]
4045,Jul,23,19:25:21,elk-anis-test,systemd,1,Failed to start Gravwell Log Relay Service.,2dd6bd47,Failed to start Gravwell Log Relay Service.,[]
4046,Jul,23,19:25:21,elk-anis-test,systemd,1,gravwell_simple_relay.service: Triggering OnFailure= dependencies.,c6005c17,gravwell_simple_relay.service: Triggering OnFailure= dependencies.,[]
4047,Jul,23,19:25:21,elk-anis-test,systemd,1,Created slice system-gravwell_crash_reporter.slice.,ebb15120,Created slice <*>,['system-gravwell_crash_reporter.slice.']
4048,Jul,23,19:25:21,elk-anis-test,systemd,1,Started Gravwell Crash Reporter Service.,2c6ce340,Started Gravwell <*> <*> Service.,['Crash Reporter']
4049,Jul,23,19:25:21,elk-anis-test,systemd,1,gravwell_crash_reporter@gravwell_simple_relay.service.service: Succeeded.,6a723cd2,gravwell_crash_reporter@gravwell_simple_relay.service.service: Succeeded.,[]
4050,Jul,23,19:25:38,elk-anis-test,systemd,1,Created slice User Slice of UID 1000.,c332832f,Created slice User Slice of UID 1000.,[]
4051,Jul,23,19:25:38,elk-anis-test,systemd,1,Created slice system-user\x2druntime\x2ddir.slice.,ebb15120,Created slice <*>,['system-user\\x2druntime\\x2ddir.slice.']
4052,Jul,23,19:25:38,elk-anis-test,systemd,1,Started /run/user/1000 mount wrapper.,8702fbd0,Started /run/user/1000 mount wrapper.,[]
4053,Jul,23,19:25:38,elk-anis-test,systemd,1,Starting User Manager for UID 1000...,76e67e60,Starting User Manager for UID 1000...,[]
4054,Jul,23,19:25:38,elk-anis-test,systemd,1,Started Session 1 of user centos.,7360c8b4,Started Session <*> of user centos.,['1']
4055,Jul,23,19:25:38,elk-anis-test,systemd-logind,781,New session 1 of user centos.,a26a4c59,New session <*> of user centos.,['1']
4056,Jul,23,19:25:38,elk-anis-test,systemd,1406,Starting D-Bus User Message Bus Socket.,b06f0da5,Starting D-Bus User Message Bus Socket.,[]
4057,Jul,23,19:25:38,elk-anis-test,systemd,1406,Started Mark boot as successful after the user session has run 2 minutes.,298f8d8b,Started Mark boot as successful after the user session has run 2 minutes.,[]
4058,Jul,23,19:25:38,elk-anis-test,systemd,1406,Reached target Timers.,1482f31a,Reached target <*>,['Timers.']
4059,Jul,23,19:25:38,elk-anis-test,systemd,1406,Reached target Paths.,1482f31a,Reached target <*>,['Paths.']
4060,Jul,23,19:25:38,elk-anis-test,systemd,1406,Listening on D-Bus User Message Bus Socket.,d39a60d5,Listening on D-Bus <*> Message Bus Socket.,['User']
4061,Jul,23,19:25:38,elk-anis-test,systemd,1406,Reached target Sockets.,1482f31a,Reached target <*>,['Sockets.']
4062,Jul,23,19:25:38,elk-anis-test,systemd,1406,Reached target Basic System.,479a94fc,Reached target <*> System.,['Basic']
4063,Jul,23,19:25:38,elk-anis-test,systemd,1406,Reached target Default.,1482f31a,Reached target <*>,['Default.']
4064,Jul,23,19:25:38,elk-anis-test,systemd,1406,Startup finished in 48ms.,360bc5b1,Startup finished in <*>,['48ms.']
4065,Jul,23,19:25:38,elk-anis-test,systemd,1,Started User Manager for UID 1000.,14ddf4c6,Started User Manager for UID 1000.,[]
4066,Jul,23,19:25:40,elk-anis-test,su,1442,(to root) centos on pts/0,a9427789,(to root) centos on pts/0,[]
4067,Jul,23,19:25:45,elk-anis-test,systemd,1,"amazon-cloudwatch-agent.service: Service RestartSec=1min expired, scheduling restart.",29a74a3d,"amazon-cloudwatch-agent.service: Service RestartSec=1min expired, scheduling restart.",[]
4068,Jul,23,19:25:45,elk-anis-test,systemd,1,"amazon-cloudwatch-agent.service: Scheduled restart job, restart counter is at 1.",9998727d,"amazon-cloudwatch-agent.service: Scheduled restart job, restart counter is at 1.",[]
4069,Jul,23,19:25:45,elk-anis-test,systemd,1,Stopped Amazon CloudWatch Agent.,833ac11e,Stopped Amazon CloudWatch Agent.,[]
4070,Jul,23,19:25:45,elk-anis-test,systemd,1,Started Amazon CloudWatch Agent.,17e13c42,Started Amazon CloudWatch Agent.,[]
4071,Jul,23,19:25:45,elk-anis-test,start-amazon-cloudwatch-agent,1460,/opt/aws/amazon-cloudwatch-agent/etc/amazon-cloudwatch-agent.json does not exist or cannot read. Skipping it.,0bce0e52,/opt/aws/amazon-cloudwatch-agent/etc/amazon-cloudwatch-agent.json does not exist or cannot read. Skipping it.,[]
4072,Jul,23,19:25:45,elk-anis-test,start-amazon-cloudwatch-agent,1460,Valid Json input schema.,5c79746b,Valid Json input schema.,[]
4073,Jul,23,19:25:45,elk-anis-test,start-amazon-cloudwatch-agent,1460,I! Detecting run_as_user...,cbba3318,I! Detecting run_as_user...,[]
4074,Jul,23,19:27:54,elk-anis-test,systemd,1406,Starting Mark boot as successful...,275b5fe3,Starting Mark boot as successful...,[]
4075,Jul,23,19:27:54,elk-anis-test,systemd,1406,grub-boot-success.service: Succeeded.,3a00588a,grub-boot-success.service: Succeeded.,[]
4076,Jul,23,19:27:54,elk-anis-test,systemd,1406,Started Mark boot as successful.,b6917ca3,Started Mark boot as successful.,[]
4077,Jul,24,03:44:11,elk-anis-test,kernel,,"Command line: BOOT_IMAGE=(hd0,msdos1)/boot/vmlinuz-4.18.0-240.15.1.el8_3.x86_64 root=UUID=e1fde865-e606-4e2b-b95a-dc593a01161f ro console=ttyS0,115200n8 no_timer_check net.ifnames=0 nvme_core.io_timeout=4294967295 nvme_core.max_retries=10 crashkernel=auto",83db21f0,"Command line: BOOT_IMAGE=(hd0,msdos1)/boot/vmlinuz-4.18.0-240.15.1.el8_3.x86_64 root=UUID=e1fde865-e606-4e2b-b95a-dc593a01161f ro console=ttyS0,115200n8 no_timer_check net.ifnames=0 nvme_core.io_timeout=4294967295 nvme_core.max_retries=10 crashkernel=auto",[]
4078,Jul,24,03:44:11,elk-anis-test,kernel,,x86/fpu: Supporting XSAVE feature 0x001: 'x87 floating point registers',75a4ec20,x86/fpu: Supporting XSAVE feature 0x001: 'x87 floating point registers',[]
4079,Jul,24,03:44:11,elk-anis-test,kernel,,x86/fpu: Supporting XSAVE feature 0x002: 'SSE registers',3b0d78c0,x86/fpu: Supporting XSAVE feature <*> <*> registers',"[""0x002: 'SSE""]"
4080,Jul,24,03:44:11,elk-anis-test,kernel,,x86/fpu: Supporting XSAVE feature 0x004: 'AVX registers',3b0d78c0,x86/fpu: Supporting XSAVE feature <*> <*> registers',"[""0x004: 'AVX""]"
4081,Jul,24,03:44:11,elk-anis-test,kernel,,"x86/fpu: xstate_offset[2]:  576, xstate_sizes[2]:  256",18f896b1,"x86/fpu: xstate_offset[2]: 576, xstate_sizes[2]: 256",[]
4082,Jul,24,03:44:11,elk-anis-test,kernel,,"x86/fpu: Enabled xstate features 0x7, context size is 832 bytes, using 'standard' format.",0e2b0223,"x86/fpu: Enabled xstate features 0x7, context size is 832 bytes, using 'standard' format.",[]
4083,Jul,24,03:44:11,elk-anis-test,kernel,,BIOS-provided physical RAM map:,8c537990,BIOS-provided physical RAM map:,[]
4084,Jul,24,03:44:11,elk-anis-test,kernel,,BIOS-e820: [mem 0x0000000000000000-0x000000000009fbff] usable,d5b18bd1,BIOS-e820: [mem <*> usable,['0x0000000000000000-0x000000000009fbff]']
4085,Jul,24,03:44:11,elk-anis-test,kernel,,BIOS-e820: [mem 0x000000000009fc00-0x000000000009ffff] reserved,414b42c3,BIOS-e820: [mem <*> reserved,['0x000000000009fc00-0x000000000009ffff]']
4086,Jul,24,03:44:11,elk-anis-test,kernel,,BIOS-e820: [mem 0x00000000000f0000-0x00000000000fffff] reserved,414b42c3,BIOS-e820: [mem <*> reserved,['0x00000000000f0000-0x00000000000fffff]']
4087,Jul,24,03:44:11,elk-anis-test,kernel,,BIOS-e820: [mem 0x0000000000100000-0x00000000bffe9fff] usable,d5b18bd1,BIOS-e820: [mem <*> usable,['0x0000000000100000-0x00000000bffe9fff]']
4088,Jul,24,03:44:11,elk-anis-test,kernel,,BIOS-e820: [mem 0x00000000bffea000-0x00000000bfffffff] reserved,414b42c3,BIOS-e820: [mem <*> reserved,['0x00000000bffea000-0x00000000bfffffff]']
4089,Jul,24,03:44:11,elk-anis-test,kernel,,BIOS-e820: [mem 0x00000000e0000000-0x00000000e03fffff] reserved,414b42c3,BIOS-e820: [mem <*> reserved,['0x00000000e0000000-0x00000000e03fffff]']
4090,Jul,24,03:44:11,elk-anis-test,kernel,,BIOS-e820: [mem 0x00000000fffc0000-0x00000000ffffffff] reserved,414b42c3,BIOS-e820: [mem <*> reserved,['0x00000000fffc0000-0x00000000ffffffff]']
4091,Jul,24,03:44:11,elk-anis-test,kernel,,BIOS-e820: [mem 0x0000000100000000-0x000000013cffffff] usable,d5b18bd1,BIOS-e820: [mem <*> usable,['0x0000000100000000-0x000000013cffffff]']
